Time,TempC,TempF,WindSpeedMiles,WindSpeedKmph,WindDirDegree,WindDir16Point,WeatherDesc,PrecipMM,PrecipInches,Humidity,VisibilityKm,VisibilityMiles,PressureMB,PressureInches,CloudCover,HeatIndexC,HeatIndexF,DewPointC,DewPointF,WindChillC,WindChillF,WindGustMiles,WindGustKmph,FeelsLikeC,FeelsLikeF,Date_Month
900,31.0,88.0,17,27.0,225.0,9,9,0.25,0.0,53,10,6,1007,30,88.0,36,97,24,74,31.0,88.0,23,37.0,36,97,6
1000,32.0,90.0,18,27.5,222.0,9,3,0.25,0.0,50,10,6,1007,30,85.0,38,100,23,74,32.0,90.0,25,40.5,38,100,6
1100,33.0,91.0,20,27.5,223.0,9,3,0.25,0.0,50,10,6,1007,30,87.0,39,102,24,75,33.0,91.0,25,40.5,39,102,6
1200,33.0,92.0,19,27.5,226.0,9,3,0.25,0.0,48,10,6,1006,30,84.0,39,103,23,74,33.0,92.0,25,40.5,39,103,6
1300,33.0,92.0,19,27.5,229.0,9,3,0.25,0.0,47,10,6,1006,30,71.0,40,103,23,74,33.0,92.0,25,40.5,40,103,6
1400,33.0,92.0,19,27.5,233.0,9,3,0.2,0.0,48,10,6,1006,30,54.0,39,103,23,74,33.0,92.0,25,40.5,39,103,6
1500,33.0,92.0,19,27.5,235.0,9,3,0.2,0.0,49,10,6,1005,30,67.0,39,102,23,74,33.0,92.0,25,40.5,39,102,6
1600,33.0,91.0,17,27.5,236.0,9,3,0.2,0.0,51,10,6,1005,30,63.0,38,101,23,74,33.0,91.0,24,39.0,38,101,6
1700,32.0,90.0,17,27.0,236.0,9,3,0.2,0.0,54,10,6,1006,30,78.0,37,99,23,74,32.0,90.0,22,36.0,37,99,6
1800,31.0,88.0,15,24.0,232.0,9,3,0.25,0.0,57,10,6,1006,30,73.0,36,98,24,74,31.0,88.0,17,28.0,36,98,6
1900,30.0,87.0,13,22.0,232.0,9,3,0.2,0.0,60,10,6,1006,30,74.0,36,96,24,75,30.0,87.0,16,26.0,36,96,6
2000,30.0,86.0,13,20.0,230.0,9,3,0.25,0.0,61,9,5,1007,30,85.0,35,95,24,75,30.0,86.0,16,25.0,35,95,6
2100,30.0,85.0,13,20.0,229.0,9,3,0.2,0.0,61,10,6,1007,30,53.0,35,94,24,75,30.0,85.0,15,24.0,35,94,6
2200,29.0,85.0,12,20.0,229.0,9,3,0.1,0.0,61,10,6,1007,30,54.0,34,94,24,75,29.0,85.0,15,24.0,34,94,6
2300,29.0,84.0,12,19.0,224.0,9,3,0.1,0.0,62,10,6,1007,30,72.0,34,93,24,75,29.0,84.0,15,24.0,34,93,6
0,29.0,84.0,12,20.0,220.0,9,3,0.2,0.0,66,10,6,1006,30,70.0,33,92,24,75,29.0,84.0,16,26.0,33,92,6
100,29.0,83.0,11,18.0,232.0,9,3,0.25,0.0,67,10,6,1006,30,69.0,33,92,24,75,29.0,83.0,15,24.0,33,92,6
200,28.0,83.0,12,19.0,234.0,9,3,0.25,0.0,65,10,6,1006,30,73.0,33,91,24,75,28.0,83.0,15,25.0,33,91,6
300,28.0,83.0,12,19.0,235.0,9,3,0.25,0.0,64,10,6,1006,30,53.0,33,91,24,75,28.0,83.0,16,26.0,33,91,6
400,28.0,83.0,12,19.0,237.0,5,3,0.1,0.0,63,10,6,1006,30,86.0,32,90,24,75,28.0,83.0,16,25.0,32,90,6
500,28.0,82.0,11,18.0,236.0,9,2,0.0,0.0,65,10,6,1006,30,59.0,32,90,24,75,28.0,82.0,15,24.0,32,90,6
600,28.0,83.0,11,18.0,234.0,9,8,0.0,0.0,69,10,6,1007,30,77.0,33,91,24,75,28.0,83.0,15,23.0,33,91,6
700,29.0,84.0,11,17.0,233.0,9,8,0.0,0.0,66,10,6,1007,30,63.0,34,93,24,76,29.0,84.0,17,27.0,34,93,6
800,30.0,86.0,12,19.0,235.0,9,3,0.2,0.0,62,10,6,1008,30,71.0,35,94,24,75,30.0,86.0,17,28.0,35,94,6
900,30.0,87.0,12,20.0,237.0,5,3,0.1,0.0,58,10,6,1008,30,86.0,36,96,24,75,30.0,87.0,18,29.0,36,96,6
1000,31.0,88.0,13,21.0,241.0,5,3,0.25,0.0,54,10,6,1008,30,78.0,37,99,24,74,31.0,88.0,22,35.0,37,99,6
1100,32.0,90.0,14,22.0,243.0,5,3,0.2,0.0,51,10,6,1007,30,54.0,38,101,24,75,32.0,90.0,19,31.0,38,101,6
1200,33.0,91.0,13,21.0,242.0,5,3,0.2,0.0,50,10,6,1007,30,67.0,39,102,24,75,33.0,91.0,22,35.0,39,102,6
1300,33.0,91.0,14,22.0,241.0,5,3,0.1,0.0,48,10,6,1006,30,62.0,39,103,24,75,33.0,91.0,19,31.0,39,103,6
1400,33.0,91.0,13,21.0,243.0,5,3,0.25,0.0,48,10,6,1006,30,51.0,39,103,24,75,33.0,91.0,19,30.0,39,103,6
1500,33.0,91.0,13,20.0,245.0,5,3,0.2,0.0,48,10,6,1006,30,63.0,39,101,23,74,33.0,91.0,18,29.0,39,101,6
1600,33.0,91.0,12,20.0,249.0,5,8,0.0,0.0,50,10,6,1006,30,83.0,38,100,23,73,33.0,91.0,17,27.0,38,100,6
1700,32.0,90.0,12,19.0,248.0,5,8,0.0,0.0,52,10,6,1006,30,63.0,37,99,22,71,32.0,90.0,17,27.0,37,99,6
1800,31.0,88.0,11,17.0,245.0,5,2,0.0,0.0,54,10,6,1006,30,32.0,36,97,23,73,31.0,88.0,15,24.0,36,97,6
1900,31.0,87.0,11,18.0,249.0,5,2,0.0,0.0,57,10,6,1006,30,44.0,35,96,23,74,31.0,87.0,14,22.0,35,96,6
2000,30.0,86.0,11,18.0,247.0,5,3,0.1,0.0,58,10,6,1006,30,78.0,35,95,23,74,30.0,86.0,14,22.0,35,95,6
2100,30.0,86.0,10,16.0,240.0,5,3,0.1,0.0,59,10,6,1006,30,87.0,35,94,24,74,30.0,86.0,12,20.0,35,94,6
2200,29.0,85.0,9,15.0,232.0,9,3,0.1,0.0,60,10,6,1007,30,85.0,34,93,24,75,29.0,85.0,12,19.0,34,93,6
2300,29.0,84.0,8,13.0,233.0,9,3,0.1,0.0,60,10,6,1007,30,86.0,33,92,24,74,29.0,84.0,11,18.0,33,92,6
0,29.0,84.0,8,13.0,230.0,9,3,0.1,0.0,63,10,6,1007,30,74.0,33,91,24,74,29.0,84.0,11,17.0,33,91,6
100,29.0,83.0,8,12.0,224.0,9,3,0.1,0.0,64,10,6,1007,30,82.0,33,91,24,74,29.0,83.0,11,17.0,33,91,6
200,28.0,83.0,8,12.0,224.0,9,7,0.0,0.0,64,10,6,1006,30,85.0,32,90,23,74,28.0,83.0,11,17.0,32,90,6
300,28.0,83.0,7,12.0,225.0,9,0,0.0,0.0,64,10,6,1006,30,18.0,32,90,23,74,28.0,83.0,10,16.0,32,90,6
400,28.0,82.0,7,11.0,219.0,9,0,0.0,0.0,65,10,6,1006,30,24.0,32,90,23,74,28.0,82.0,9,15.0,32,90,6
500,28.0,82.0,6,10.0,211.0,8,3,0.1,0.0,65,10,6,1006,30,86.0,32,90,23,74,28.0,82.0,9,14.0,32,90,6
600,28.0,83.0,6,9.0,200.0,8,3,0.1,0.0,65,10,6,1007,30,84.0,33,91,24,74,28.0,83.0,8,13.0,33,91,6
700,29.0,84.0,7,12.0,203.0,8,3,0.2,0.0,61,10,6,1007,30,79.0,33,92,24,74,29.0,84.0,12,19.0,33,92,6
800,30.0,87.0,9,15.0,219.0,9,3,0.25,0.0,58,10,6,1008,30,86.0,34,94,23,74,30.0,87.0,14,23.0,34,94,6
900,31.0,88.0,11,17.0,227.0,9,3,0.25,0.0,55,10,6,1008,30,87.0,35,95,22,71,31.0,88.0,16,26.0,35,95,6
1000,32.0,90.0,11,18.0,237.0,5,3,0.1,0.0,52,10,6,1008,30,75.0,37,98,21,70,32.0,90.0,18,28.0,37,98,6
1100,33.0,92.0,12,19.0,246.0,5,3,0.1,0.0,46,10,6,1007,30,75.0,38,101,22,72,33.0,92.0,18,29.0,38,101,6
1200,34.0,93.0,14,22.0,253.0,5,3,0.1,0.0,44,10,6,1007,30,88.0,39,102,22,72,34.0,93.0,19,31.0,39,102,6
1300,35.0,94.0,15,23.0,257.0,5,1,0.0,0.0,43,10,6,1006,30,22.0,40,104,22,72,35.0,94.0,20,32.0,40,104,6
1400,34.0,94.0,15,24.0,258.0,5,3,0.1,0.0,43,10,6,1005,30,73.0,40,103,23,73,34.0,94.0,20,32.0,40,103,6
1500,34.0,93.0,12,20.0,258.0,5,3,0.1,0.0,44,10,6,1005,30,80.0,39,102,22,72,34.0,93.0,20,32.0,39,102,6
1600,33.0,92.0,14,22.0,260.0,4,3,0.1,0.0,46,10,6,1005,30,78.0,38,100,22,72,33.0,92.0,18,30.0,38,100,6
1700,33.0,91.0,13,21.0,262.0,4,3,0.1,0.0,47,10,6,1005,30,87.0,37,98,22,72,33.0,91.0,17,28.0,37,98,6
1800,32.0,89.0,12,20.0,262.0,4,3,0.1,0.0,48,10,6,1006,30,83.0,36,97,20,69,32.0,89.0,14,23.0,36,97,6
1900,31.0,88.0,11,17.0,260.0,4,2,0.0,0.0,50,10,6,1006,30,36.0,35,96,22,72,31.0,88.0,13,22.0,35,96,6
2000,31.0,87.0,9,15.0,257.0,5,2,0.0,0.0,52,10,6,1006,30,36.0,35,95,23,73,31.0,87.0,12,19.0,35,95,6
2100,30.0,87.0,9,14.0,257.0,5,2,0.0,0.0,53,10,6,1006,30,42.0,35,94,23,73,30.0,87.0,11,17.0,35,94,6
2200,30.0,86.0,9,14.0,254.0,5,2,0.0,0.0,53,10,6,1007,30,54.0,35,94,23,73,30.0,86.0,11,18.0,35,94,6
2300,30.0,85.0,7,12.0,255.0,5,2,0.0,0.0,51,10,6,1006,30,47.0,34,93,23,73,30.0,85.0,12,19.0,34,93,6
0,29.0,85.0,7,11.0,240.0,5,3,0.1,0.0,56,10,6,1005,30,61.0,34,93,23,74,29.0,85.0,13,20.0,34,93,6
100,29.0,84.0,9,14.0,245.0,5,3,0.2,0.0,56,10,6,1005,30,72.0,33,92,23,74,29.0,84.0,12,19.0,33,92,6
200,29.0,84.0,6,10.0,248.0,5,3,0.2,0.0,56,10,6,1004,30,76.0,33,91,23,74,29.0,84.0,11,18.0,33,91,6
300,29.0,84.0,9,14.0,249.0,5,3,0.1,0.0,57,10,6,1004,30,64.0,33,91,23,74,29.0,84.0,11,18.0,33,91,6
400,28.0,83.0,8,13.0,252.0,5,3,0.1,0.0,57,10,6,1004,30,53.0,33,91,23,74,28.0,83.0,11,18.0,33,91,6
500,28.0,83.0,9,14.0,249.0,5,2,0.0,0.0,58,10,6,1004,30,49.0,32,90,23,74,28.0,83.0,9,15.0,32,90,6
600,29.0,83.0,9,14.0,243.0,5,3,0.1,0.0,58,10,6,1005,30,100.0,33,91,23,74,29.0,83.0,11,18.0,33,91,6
700,29.0,85.0,7,12.0,245.0,5,3,0.2,0.0,55,10,6,1006,30,99.0,33,92,23,73,29.0,85.0,13,21.0,33,92,6
800,30.0,86.0,8,14.0,245.0,5,3,0.1,0.0,54,10,6,1006,30,70.0,34,94,23,73,30.0,86.0,13,22.0,34,94,6
900,31.0,88.0,12,19.0,245.0,5,9,0.25,0.0,50,10,6,1006,30,79.0,35,95,23,73,31.0,88.0,16,26.0,35,95,6
1000,32.0,90.0,10,17.0,244.0,5,3,0.2,0.0,49,10,6,1006,30,100.0,36,97,21,69,32.0,90.0,15,24.0,36,97,6
1100,33.0,91.0,12,20.0,243.0,5,3,0.2,0.0,50,10,6,1005,30,97.0,37,98,21,70,33.0,91.0,17,28.0,37,98,6
1200,33.0,92.0,13,21.0,246.0,5,3,0.1,0.0,47,10,6,1005,30,68.0,37,99,21,70,33.0,92.0,17,28.0,37,99,6
1300,34.0,92.0,13,21.0,247.0,5,3,0.2,0.0,47,10,6,1005,30,52.0,37,99,21,70,34.0,92.0,18,29.0,37,99,6
1400,34.0,93.0,12,20.0,247.0,5,3,0.2,0.0,46,10,6,1004,30,71.0,37,99,21,69,34.0,93.0,18,30.0,37,99,6
1500,34.0,93.0,13,22.0,245.0,5,3,0.25,0.0,46,10,6,1004,30,84.0,37,99,21,69,34.0,93.0,19,31.0,37,99,6
1600,33.0,91.0,13,21.0,247.0,5,3,0.25,0.0,46,10,6,1004,30,83.0,37,98,20,69,33.0,91.0,19,30.0,37,98,6
1700,32.0,90.0,13,21.0,249.0,5,3,0.2,0.0,47,10,6,1004,30,78.0,36,97,22,72,32.0,90.0,18,29.0,36,97,6
1800,31.0,88.0,12,19.0,248.0,5,7,0.0,0.0,49,10,6,1004,30,87.0,35,96,22,72,31.0,88.0,14,23.0,35,96,6
1900,31.0,87.0,11,17.0,244.0,5,2,0.0,0.0,51,10,6,1005,30,59.0,35,95,22,72,31.0,87.0,14,22.0,35,95,6
2000,30.0,87.0,8,13.0,242.0,5,8,0.0,0.0,53,10,6,1005,30,67.0,35,94,23,73,30.0,87.0,13,22.0,35,94,6
2100,30.0,86.0,8,13.0,234.0,9,3,0.1,0.0,53,10,6,1005,30,81.0,34,94,23,73,30.0,86.0,14,22.0,34,94,6
2200,30.0,86.0,8,12.0,228.0,9,3,0.1,0.0,53,10,6,1006,30,82.0,34,93,23,73,30.0,86.0,14,22.0,34,93,6
2300,30.0,85.0,8,12.0,224.0,9,2,0.0,0.0,54,10,6,1005,30,44.0,34,93,23,73,30.0,85.0,11,18.0,34,93,6
0,29.0,85.0,9,14.0,242.0,5,3,0.1,0.0,52,10,6,1006,30,51.0,33,92,23,73,29.0,85.0,12,19.0,33,92,6
100,29.0,84.0,9,14.0,238.0,5,3,0.1,0.0,54,10,6,1005,30,74.0,33,91,23,73,29.0,84.0,11,18.0,33,91,6
200,29.0,84.0,7,11.0,229.0,9,3,0.1,0.0,56,10,6,1004,30,82.0,33,91,23,73,29.0,84.0,9,15.0,33,91,6
300,29.0,83.0,6,10.0,228.0,9,3,0.1,0.0,57,10,6,1004,30,75.0,32,90,23,73,29.0,83.0,9,14.0,32,90,6
400,28.0,83.0,6,9.0,225.0,9,3,0.1,0.0,58,10,6,1004,30,80.0,32,90,23,73,28.0,83.0,8,12.0,32,90,6
500,28.0,83.0,6,9.0,220.0,9,3,0.1,0.0,58,10,6,1004,30,82.0,32,90,23,73,28.0,83.0,8,12.0,32,90,6
600,29.0,84.0,6,9.0,217.0,9,3,0.1,0.0,57,10,6,1005,30,69.0,33,91,23,73,29.0,84.0,8,12.0,33,91,6
700,29.0,84.0,4,7.0,218.0,9,3,0.1,0.0,55,10,6,1006,30,73.0,33,92,23,73,29.0,84.0,9,14.0,33,92,6
800,30.0,86.0,8,13.0,220.0,9,3,0.25,0.0,53,10,6,1007,30,100.0,34,93,23,73,30.0,86.0,10,17.0,34,93,6
900,31.0,88.0,10,15.0,230.0,9,3,0.25,0.0,51,10,6,1007,30,54.0,35,95,23,73,31.0,88.0,11,18.0,35,95,6
1000,32.0,90.0,10,15.0,234.0,9,3,0.25,0.0,49,10,6,1007,30,78.0,36,98,21,69,32.0,90.0,14,23.0,36,98,6
1100,33.0,92.0,10,17.0,239.0,5,3,0.25,0.0,47,10,6,1006,30,71.0,37,99,23,73,33.0,92.0,16,26.0,37,99,6
1200,34.0,94.0,11,18.0,241.0,5,3,0.2,0.0,43,10,6,1006,30,96.0,38,101,20,69,34.0,94.0,16,26.0,38,101,6
1300,35.0,95.0,13,20.0,250.0,5,8,0.0,0.0,41,10,6,1005,30,63.0,39,101,20,69,35.0,95.0,17,27.0,39,101,6
1400,35.0,95.0,13,22.0,253.0,5,3,0.1,0.0,41,10,6,1005,30,77.0,39,102,20,68,35.0,95.0,18,29.0,39,102,6
1500,35.0,95.0,13,21.0,249.0,5,2,0.0,0.0,42,10,6,1004,30,49.0,38,101,20,69,35.0,95.0,18,30.0,38,101,6
1600,34.0,94.0,13,21.0,246.0,5,2,0.0,0.0,44,10,6,1004,30,56.0,38,100,20,69,34.0,94.0,19,30.0,38,100,6
1700,33.0,92.0,13,21.0,247.0,5,3,0.1,0.0,46,10,6,1004,30,74.0,37,98,21,69,33.0,92.0,18,29.0,37,98,6
1800,33.0,91.0,12,19.0,245.0,5,2,0.0,0.0,49,10,6,1005,30,58.0,36,97,21,69,33.0,91.0,16,26.0,36,97,6
1900,31.0,89.0,11,17.0,237.0,5,2,0.0,0.0,52,10,6,1005,30,36.0,35,96,21,69,31.0,89.0,13,21.0,35,96,6
2000,31.0,87.0,9,15.0,232.0,9,3,0.1,0.0,54,10,6,1006,30,79.0,35,95,23,73,31.0,87.0,12,19.0,35,95,6
2100,30.0,86.0,9,14.0,228.0,9,3,0.2,0.0,56,10,6,1007,30,89.0,34,94,23,74,30.0,86.0,11,17.0,34,94,6
2200,30.0,85.0,8,13.0,224.0,9,0,0.0,0.0,57,10,6,1007,30,18.0,34,93,23,74,30.0,85.0,11,17.0,34,93,6
2300,30.0,85.0,8,12.0,219.0,9,3,0.1,0.0,57,10,6,1007,30,84.0,33,92,23,74,30.0,85.0,10,17.0,33,92,6
0,30.0,85.0,9,14.0,226.0,9,3,0.1,0.0,62,10,6,1007,30,76.0,33,92,22,71,30.0,85.0,11,18.0,33,92,6
100,29.0,85.0,8,13.0,222.0,9,3,0.1,0.0,63,10,6,1006,30,76.0,33,91,22,71,29.0,85.0,11,18.0,33,91,6
200,29.0,84.0,8,13.0,215.0,9,3,0.1,0.0,65,10,6,1006,30,82.0,32,90,22,71,29.0,84.0,10,17.0,32,90,6
300,29.0,84.0,8,12.0,210.0,8,3,0.1,0.0,67,10,6,1006,30,75.0,32,90,22,72,29.0,84.0,10,17.0,32,90,6
400,28.0,83.0,7,12.0,207.0,8,3,0.1,0.0,69,10,6,1006,30,70.0,32,89,22,72,28.0,83.0,10,15.0,32,89,6
500,28.0,82.0,6,10.0,202.0,8,3,0.25,0.0,70,10,6,1006,30,75.0,31,88,24,75,28.0,82.0,9,14.0,31,88,6
600,28.0,82.0,6,9.0,195.0,8,3,0.1,0.0,70,10,6,1007,30,77.0,32,89,24,75,28.0,82.0,7,12.0,32,89,6
700,29.0,83.0,7,11.0,198.0,8,1,0.0,0.0,67,10,6,1007,30,22.0,33,91,24,75,29.0,83.0,8,13.0,33,91,6
800,30.0,85.0,8,13.0,208.0,8,2,0.0,0.0,60,10,6,1008,30,50.0,34,94,24,75,30.0,85.0,12,19.0,34,94,6
900,31.0,88.0,9,14.0,218.0,9,2,0.0,0.0,55,10,6,1008,30,41.0,35,96,24,75,31.0,88.0,13,21.0,35,96,6
1000,32.0,90.0,10,16.0,228.0,9,2,0.0,0.0,51,10,6,1008,30,58.0,37,99,21,70,32.0,90.0,15,24.0,37,99,6
1100,34.0,92.0,11,18.0,234.0,9,3,0.1,0.0,48,10,6,1007,30,79.0,39,102,24,75,34.0,92.0,17,27.0,39,102,6
1200,35.0,94.0,12,19.0,237.0,5,3,0.1,0.0,46,10,6,1006,30,81.0,40,103,22,71,35.0,94.0,17,27.0,40,103,6
1300,35.0,95.0,13,22.0,237.0,5,3,0.1,0.0,45,10,6,1006,30,73.0,40,104,22,71,35.0,95.0,18,29.0,40,104,6
1400,35.0,95.0,12,19.0,238.0,5,2,0.0,0.0,45,10,6,1005,30,27.0,40,104,22,71,35.0,95.0,18,30.0,40,104,6
1500,34.0,94.0,14,23.0,239.0,5,2,0.0,0.0,46,10,6,1005,30,32.0,39,102,22,71,34.0,94.0,19,31.0,39,102,6
1600,34.0,93.0,14,22.0,237.0,5,2,0.0,0.0,48,10,6,1005,30,41.0,38,101,22,71,34.0,93.0,19,30.0,38,101,6
1700,33.0,91.0,13,22.0,237.0,5,2,0.0,0.0,52,10,6,1006,30,27.0,38,100,22,71,33.0,91.0,18,29.0,38,100,6
1800,32.0,89.0,13,20.0,236.0,9,1,0.0,0.0,56,10,6,1006,30,14.0,36,97,24,75,32.0,89.0,14,23.0,36,97,6
1900,31.0,88.0,11,18.0,233.0,9,0,0.0,0.0,60,10,6,1006,30,16.0,35,95,22,72,31.0,88.0,13,21.0,35,95,6
2000,31.0,87.0,8,13.0,228.0,9,0,0.0,0.0,61,10,6,1007,30,15.0,34,94,22,72,31.0,87.0,13,21.0,34,94,6
2100,30.0,86.0,11,17.0,221.0,9,3,0.2,0.0,63,10,6,1008,30,82.0,34,93,22,72,30.0,86.0,13,20.0,34,93,6
2200,30.0,86.0,8,13.0,215.0,9,3,0.2,0.0,65,10,6,1008,30,72.0,33,92,22,72,30.0,86.0,13,21.0,33,92,6
2300,29.0,84.0,10,16.0,213.0,8,3,0.2,0.0,68,10,6,1008,30,72.0,33,91,23,73,29.0,84.0,12,19.0,33,91,6
0,29.0,84.0,10,16.0,221.0,9,3,0.2,0.0,73,10,6,1007,30,53.0,32,90,23,74,29.0,84.0,13,21.0,32,90,6
100,28.0,83.0,9,15.0,224.0,9,3,0.1,0.0,74,10,6,1006,30,59.0,32,90,23,74,28.0,83.0,13,20.0,32,90,6
200,28.0,83.0,9,14.0,225.0,9,3,0.2,0.0,74,10,6,1006,30,56.0,32,89,23,74,28.0,83.0,12,19.0,32,89,6
300,28.0,83.0,8,13.0,225.0,9,3,0.2,0.0,75,10,6,1006,30,55.0,32,89,23,74,28.0,83.0,11,18.0,32,89,6
400,28.0,82.0,8,13.0,226.0,9,3,0.2,0.0,75,10,6,1006,30,57.0,32,89,23,74,28.0,82.0,11,18.0,32,89,6
500,28.0,83.0,8,13.0,225.0,9,3,0.2,0.0,75,10,6,1006,30,60.0,32,89,23,74,28.0,83.0,11,17.0,32,89,6
600,28.0,82.0,7,12.0,224.0,9,8,0.0,0.0,75,10,6,1007,30,60.0,32,89,23,74,28.0,82.0,10,15.0,32,89,6
700,28.0,83.0,9,14.0,227.0,9,8,0.0,0.0,71,10,6,1007,30,65.0,33,91,24,75,28.0,83.0,10,16.0,33,91,6
800,29.0,85.0,9,15.0,231.0,9,8,0.0,0.0,65,10,6,1008,30,75.0,34,93,24,75,29.0,85.0,11,18.0,34,93,6
900,31.0,87.0,10,16.0,233.0,9,3,0.2,0.0,60,10,6,1008,30,78.0,35,95,24,74,31.0,87.0,14,22.0,35,95,6
1000,32.0,89.0,11,18.0,234.0,9,3,0.2,0.0,55,10,6,1008,30,77.0,37,98,22,72,32.0,89.0,16,25.0,37,98,6
1100,33.0,91.0,11,17.0,235.0,9,3,0.1,0.0,52,10,6,1007,30,62.0,38,101,23,74,33.0,91.0,18,28.0,38,101,6
1200,33.0,92.0,13,21.0,235.0,9,3,0.1,0.0,50,10,6,1007,30,52.0,39,102,23,73,33.0,92.0,18,28.0,39,102,6
1300,33.0,91.0,14,22.0,238.0,5,3,0.1,0.0,49,10,6,1006,30,86.0,39,102,24,74,33.0,91.0,19,31.0,39,102,6
1400,33.0,91.0,15,23.0,241.0,5,9,0.25,0.0,50,10,6,1006,30,85.0,38,101,23,74,33.0,91.0,21,33.0,38,101,6
1500,32.0,90.0,14,23.0,241.0,5,9,0.25,0.0,50,10,6,1005,30,76.0,38,101,24,74,32.0,90.0,19,31.0,38,101,6
1600,32.0,89.0,14,22.0,240.0,5,3,0.1,0.0,52,10,6,1005,30,76.0,38,100,24,75,32.0,89.0,18,29.0,38,100,6
1700,32.0,89.0,13,20.0,240.0,5,2,0.0,0.0,55,10,6,1005,30,48.0,36,98,24,75,32.0,89.0,17,27.0,36,98,6
1800,30.0,87.0,12,19.0,236.0,5,3,0.25,0.0,59,10,6,1006,30,74.0,35,95,22,72,30.0,87.0,16,26.0,35,95,6
1900,29.0,85.0,11,18.0,229.0,9,3,0.25,0.0,63,10,6,1006,30,84.0,34,93,23,74,29.0,85.0,14,22.0,34,93,6
2000,29.0,84.0,10,17.0,221.0,9,3,0.1,0.0,65,10,6,1007,30,83.0,33,92,24,74,29.0,84.0,13,21.0,33,92,6
2100,28.0,83.0,10,16.0,219.0,9,2,0.0,0.0,67,10,6,1007,30,27.0,33,91,24,75,28.0,83.0,13,20.0,33,91,6
2200,28.0,83.0,10,16.0,216.0,9,3,0.2,0.0,69,10,6,1007,30,72.0,32,90,24,75,28.0,83.0,13,20.0,32,90,6
2300,28.0,83.0,10,16.0,216.0,9,3,0.1,0.0,71,10,6,1007,30,83.0,32,90,24,75,28.0,83.0,13,20.0,32,90,6
0,29.0,83.0,9,14.0,214.0,8,3,0.1,0.0,67,10,6,1006,30,78.0,32,90,22,72,29.0,83.0,12,19.0,32,90,6
100,29.0,83.0,9,14.0,216.0,9,3,0.1,0.0,69,10,6,1006,30,72.0,32,89,22,72,29.0,83.0,12,19.0,32,89,6
200,28.0,83.0,8,13.0,218.0,9,3,0.2,0.0,70,10,6,1005,30,52.0,32,89,23,73,28.0,83.0,11,17.0,32,89,6
300,28.0,83.0,7,12.0,218.0,9,3,0.2,0.0,71,10,6,1005,30,53.0,32,89,23,73,28.0,83.0,10,16.0,32,89,6
400,28.0,83.0,7,11.0,219.0,9,3,0.1,0.0,71,10,6,1005,30,82.0,31,89,22,72,28.0,83.0,9,15.0,31,89,6
500,28.0,82.0,6,10.0,217.0,9,3,0.25,0.0,71,10,6,1005,30,51.0,31,88,23,73,28.0,82.0,8,13.0,31,88,6
600,28.0,82.0,5,9.0,216.0,9,3,0.25,0.0,71,10,6,1006,30,53.0,31,89,24,75,28.0,82.0,7,11.0,31,89,6
700,28.0,83.0,7,11.0,222.0,9,3,0.1,0.0,68,10,6,1006,30,69.0,32,90,24,74,28.0,83.0,8,13.0,32,90,6
800,29.0,84.0,8,13.0,228.0,9,3,0.1,0.0,63,10,6,1006,30,77.0,33,92,23,74,29.0,84.0,9,14.0,33,92,6
900,30.0,85.0,9,14.0,229.0,9,3,0.2,0.0,57,10,6,1007,30,52.0,34,94,23,74,30.0,85.0,11,17.0,34,94,6
1000,31.0,87.0,10,17.0,231.0,9,3,0.1,0.0,53,10,6,1006,30,54.0,36,96,23,74,31.0,87.0,12,19.0,36,96,6
1100,32.0,89.0,12,19.0,232.0,9,3,0.1,0.0,51,10,6,1006,30,64.0,37,99,24,75,32.0,89.0,14,22.0,37,99,6
1200,32.0,90.0,11,17.0,234.0,9,3,0.1,0.0,49,10,6,1006,30,81.0,38,100,24,75,32.0,90.0,15,24.0,38,100,6
1300,32.0,89.0,11,18.0,237.0,5,4,0.25,0.1,48,10,6,1005,30,77.0,38,100,23,74,32.0,89.0,16,25.0,38,100,6
1400,32.0,89.0,14,23.0,241.0,5,9,0.25,0.0,49,10,6,1004,30,77.0,38,100,24,75,32.0,89.0,16,26.0,38,100,6
1500,31.0,88.0,11,17.0,242.0,5,3,0.25,0.0,51,10,6,1004,30,83.0,36,97,24,75,31.0,88.0,16,26.0,36,97,6
1600,30.0,87.0,11,18.0,241.0,5,4,0.25,0.1,52,10,6,1004,30,71.0,35,96,23,73,30.0,87.0,16,25.0,35,96,6
1700,30.0,85.0,10,16.0,238.0,5,10,0.25,0.0,54,10,6,1004,30,77.0,34,94,23,74,30.0,85.0,14,23.0,34,94,6
1800,29.0,84.0,9,14.0,235.0,9,3,0.25,0.0,58,10,6,1005,30,88.0,33,92,24,74,29.0,84.0,13,22.0,33,92,6
1900,28.0,83.0,9,14.0,234.0,9,9,0.25,0.0,62,10,6,1005,30,81.0,32,90,23,74,28.0,83.0,12,20.0,32,90,6
2000,28.0,82.0,11,17.0,230.0,9,3,0.25,0.0,63,10,6,1006,30,88.0,32,89,23,74,28.0,82.0,13,22.0,32,89,6
2100,28.0,82.0,10,16.0,229.0,9,3,0.2,0.0,65,10,6,1006,30,82.0,32,89,23,74,28.0,82.0,13,21.0,32,89,6
2200,28.0,82.0,9,15.0,224.0,9,3,0.25,0.0,67,10,6,1006,30,56.0,31,89,24,75,28.0,82.0,12,19.0,31,89,6
